name,year,price,inflation,good_unit,date,data_source
eggs,1942,0.48,19.999999999999996,dozen,1942-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=260
eggs,1943,0.57,18.75,dozen,1943-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=259
eggs,1944,0.55,-3.50877192982455,dozen,1944-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=258
eggs,1945,0.58,5.454545454545445,dozen,1945-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=257
eggs,1946,0.59,1.724137931034475,dozen,1946-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=256
eggs,1947,0.7,18.644067796610166,dozen,1947-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=255
eggs,1948,0.72,2.857142857142869,dozen,1948-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=254
eggs,1949,0.7,-2.777777777777779,dozen,1949-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=253
eggs,1950,0.6,-14.28571428571428,dozen,1950-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=252
eggs,1951,0.74,23.33333333333334,dozen,1951-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=251
eggs,1952,0.67,-9.459459459459453,dozen,1952-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=250
eggs,1953,0.7,4.477611940298498,dozen,1953-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=249
eggs,1954,0.59,-15.714285714285714,dozen,1954-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=248
eggs,1955,0.61,3.3898305084745894,dozen,1955-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=247
eggs,1956,0.6,-1.6393442622950838,dozen,1956-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=246
eggs,1957,0.57,-5.000000000000004,dozen,1957-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=245
eggs,1958,0.6,5.263157894736836,dozen,1958-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=244
eggs,1959,0.53,-11.666666666666659,dozen,1959-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=243
eggs,1960,0.57,7.547169811320731,dozen,1960-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=242
eggs,1961,0.57,0.0,dozen,1961-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=241
eggs,1962,0.54,-5.263157894736825,dozen,1962-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=240
eggs,1963,0.55,1.85185185185186,dozen,1963-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=239
eggs,1964,0.54,-1.8181818181818188,dozen,1964-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=238
eggs,1965,0.53,-1.851851851851849,dozen,1965-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=237
eggs,1966,0.6,13.207547169811317,dozen,1966-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=236
eggs,1967,0.49,-18.333333333333336,dozen,1967-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=235
eggs,1968,0.53,8.163265306122458,dozen,1968-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=234
eggs,1969,0.62,16.981132075471695,dozen,1969-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
eggs,1970,0.61,-1.6129032258064502,dozen,1970-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
eggs,1971,0.53,-13.114754098360649,dozen,1971-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=526
eggs,1972,0.52,-1.8867924528301883,dozen,1972-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=525
eggs,1973,0.78,50.0,dozen,1973-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=524
eggs,1974,0.78,0.0,dozen,1974-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=523
eggs,1975,0.77,-1.2820512820512886,dozen,1975-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=522
eggs,1976,0.84,9.090909090909083,dozen,1976-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=521
eggs,1977,0.82,-2.3809523809523836,dozen,1977-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=520
eggs,1978,0.81,-1.2195121951219412,dozen,1978-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=519
eggs,1979,0.825,1.8518518518518379,dozen,1979-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=518
eggs,1980,0.84,1.81818181818183,dozen,1980-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,1981,0.9,7.14285714285714,dozen,1981-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,1982,0.87,-3.3333333333333326,dozen,1982-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,1983,0.89,2.298850574712641,dozen,1983-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,1984,1.0,12.35955056179776,dozen,1984-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,1985,0.8,-19.999999999999996,dozen,1985-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,1986,0.87,8.749999999999991,dozen,1986-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,1987,0.78,-10.344827586206895,dozen,1987-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,1988,0.79,1.2820512820512775,dozen,1988-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,1989,1.0,26.582278481012644,dozen,1989-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,1990,1.01,1.0000000000000009,dozen,1990-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,1991,0.99,-1.980198019801982,dozen,1991-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,1992,0.86,-13.131313131313128,dozen,1992-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,1993,0.91,5.813953488372103,dozen,1993-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,1994,0.86,-5.494505494505497,dozen,1994-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,1995,0.92,6.976744186046524,dozen,1995-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,1996,1.11,20.65217391304348,dozen,1996-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,1997,1.06,-4.504504504504503,dozen,1997-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,1998,1.04,-1.8867924528301883,dozen,1998-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,1999,0.96,-7.692307692307699,dozen,1999-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,2000,0.91,-5.208333333333326,dozen,2000-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,2001,0.93,2.19780219780219,dozen,2001-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,2002,1.03,10.752688172043001,dozen,2002-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,2003,1.24,20.388349514563096,dozen,2003-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,2004,1.34,8.064516129032274,dozen,2004-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,2005,1.22,-8.955223880597018,dozen,2005-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,2006,1.31,7.377049180327866,dozen,2006-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,2007,1.68,28.244274809160295,dozen,2007-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,2008,1.99,18.452380952380953,dozen,2008-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,2009,1.66,-16.582914572864325,dozen,2009-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,2010,1.66,0.0,dozen,2010-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,2011,1.77,6.626506024096401,dozen,2011-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,2012,1.84,3.9548022598870025,dozen,2012-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,2013,1.91,3.80434782608694,dozen,2013-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,2014,2.02,5.759162303664933,dozen,2014-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,2015,2.47,22.277227722772274,dozen,2015-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,2016,1.68,-31.983805668016206,dozen,2016-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,2017,1.47,-12.5,dozen,2017-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,2018,1.74,18.36734693877551,dozen,2018-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,2019,1.4,-19.54022988505748,dozen,2019-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,2020,1.51,7.857142857142874,dozen,2020-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,2021,1.67,10.596026490066212,dozen,2021-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,2022,2.86,71.25748502994011,dozen,2022-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,2023,2.8,-2.0979020979021046,dozen,2023-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
eggs,2024,3.17,13.214285714285712,dozen,2024-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,1930,0.05,0.0,lb,1930-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=273
flour,1931,0.04,-20.000000000000007,lb,1931-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=272
flour,1932,0.03,-25.0,lb,1932-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=271
flour,1933,0.04,33.33333333333335,lb,1933-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=270
flour,1934,0.05,25.0,lb,1934-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=269
flour,1935,0.05,0.0,lb,1935-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=268
flour,1936,0.05,0.0,lb,1936-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=267
flour,1937,0.05,0.0,lb,1937-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=266
flour,1938,0.04,-20.000000000000007,lb,1938-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=265
flour,1939,0.04,0.0,lb,1939-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=264
flour,1940,0.04,0.0,lb,1940-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=263
flour,1941,0.05,25.0,lb,1941-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=262
flour,1942,0.05,0.0,lb,1942-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=261
flour,1943,0.06,19.999999999999996,lb,1943-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=260
flour,1944,0.06,0.0,lb,1944-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=259
flour,1945,0.06,0.0,lb,1945-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=258
flour,1946,0.07,16.666666666666675,lb,1946-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=257
flour,1947,0.1,42.85714285714286,lb,1947-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=256
flour,1948,0.1,0.0,lb,1948-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=255
flour,1949,0.1,0.0,lb,1949-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=254
flour,1950,0.1,0.0,lb,1950-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=253
flour,1951,0.1,0.0,lb,1951-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=252
flour,1952,0.1,0.0,lb,1952-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=251
flour,1953,0.1,0.0,lb,1953-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=250
flour,1954,0.11,9.999999999999986,lb,1954-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=249
flour,1955,0.11,0.0,lb,1955-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=248
flour,1956,0.11,0.0,lb,1956-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=247
flour,1957,0.11,0.0,lb,1957-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=246
flour,1958,0.11,0.0,lb,1958-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=245
flour,1959,0.11,0.0,lb,1959-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=244
flour,1960,0.11,0.0,lb,1960-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=243
flour,1961,0.11,0.0,lb,1961-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=242
flour,1962,0.11,0.0,lb,1962-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=241
flour,1963,0.11,0.0,lb,1963-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=240
flour,1964,0.11,0.0,lb,1964-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=239
flour,1965,0.12,9.090909090909083,lb,1965-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=238
flour,1966,0.12,0.0,lb,1966-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=237
flour,1967,0.12,0.0,lb,1967-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=236
flour,1968,0.12,0.0,lb,1968-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=235
flour,1969,0.12,0.0,lb,1969-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=234
flour,1970,0.12,0.0,lb,1970-07-02,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
flour,1971,0.12,0.0,lb,1971-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=535
flour,1972,0.12,0.0,lb,1972-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=534
flour,1973,0.15,25.0,lb,1973-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=533
flour,1974,0.21,39.99999999999999,lb,1974-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=532
flour,1975,0.2,-4.761904761904756,lb,1975-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=531
flour,1976,0.19,-5.000000000000004,lb,1976-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=530
flour,1977,0.17,-10.526315789473683,lb,1977-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=529
flour,1978,0.17,0.0,lb,1978-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=528
flour,1979,0.19,11.764705882352944,lb,1979-07-02,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
flour,1980,0.21,10.526315789473673,lb,1980-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,1981,0.22,4.761904761904767,lb,1981-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,1982,0.22,0.0,lb,1982-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,1983,0.22,0.0,lb,1983-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,1984,0.21,-4.545454545454552,lb,1984-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,1985,0.21,0.0,lb,1985-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,1986,0.21,0.0,lb,1986-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,1987,0.21,0.0,lb,1987-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,1988,0.21,0.0,lb,1988-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,1989,0.24,14.28571428571428,lb,1989-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,1990,0.25,4.166666666666674,lb,1990-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,1991,0.23,-7.9999999999999964,lb,1991-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,1992,0.24,4.347826086956519,lb,1992-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,1993,0.23,-4.1666666666666625,lb,1993-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,1994,0.23,0.0,lb,1994-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,1995,0.25,8.695652173913038,lb,1995-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,1996,0.29,15.999999999999993,lb,1996-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,1997,0.3,3.4482758620689724,lb,1997-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,1998,0.3,0.0,lb,1998-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,1999,0.29,-3.3333333333333326,lb,1999-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,2000,0.29,0.0,lb,2000-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,2001,0.3,3.4482758620689724,lb,2001-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,2002,0.31,3.3333333333333437,lb,2002-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,2003,0.31,0.0,lb,2003-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,2004,0.3,-3.2258064516129115,lb,2004-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,2005,0.32,6.666666666666665,lb,2005-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,2006,0.33,3.125,lb,2006-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,2007,0.36,9.090909090909083,lb,2007-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,2008,0.51,41.66666666666667,lb,2008-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,2009,0.5,-1.9607843137254943,lb,2009-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,2010,0.48,-4.0000000000000036,lb,2010-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,2011,0.52,8.333333333333348,lb,2011-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,2012,0.52,0.0,lb,2012-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,2013,0.52,0.0,lb,2013-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,2014,0.53,1.9230769230769162,lb,2014-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,2015,0.52,-1.8867924528301883,lb,2015-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,2016,0.53,1.9230769230769162,lb,2016-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,2017,0.51,-3.7735849056603765,lb,2017-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,2018,0.46,-9.80392156862745,lb,2018-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,2019,0.44,-4.34782608695653,lb,2019-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,2020,0.41,-6.818181818181824,lb,2020-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,2021,0.4,-2.4390243902438935,lb,2021-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,2022,0.49,22.499999999999986,lb,2022-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,2023,0.55,12.244897959183687,lb,2023-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
flour,2024,0.57,3.6363636363636154,lb,2024-07-02,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
gas,1930,0.2,-4.761904761904756,gallon,1930-07-02,https://www.energy.gov/eere/vehicles/fact-741-august-20-2012-historical-gasoline-prices-1929-2011
gas,1931,0.17,-15.000000000000002,gallon,1931-07-02,https://www.energy.gov/eere/vehicles/fact-741-august-20-2012-historical-gasoline-prices-1929-2011
gas,1932,0.18,5.88235294117645,gallon,1932-07-02,https://www.energy.gov/eere/vehicles/fact-741-august-20-2012-historical-gasoline-prices-1929-2011
gas,1933,0.18,0.0,gallon,1933-07-02,https://www.energy.gov/eere/vehicles/fact-741-august-20-2012-historical-gasoline-prices-1929-2011
gas,1934,0.19,5.555555555555558,gallon,1934-07-02,https://www.energy.gov/eere/vehicles/fact-741-august-20-2012-historical-gasoline-prices-1929-2011
gas,1935,0.19,0.0,gallon,1935-07-02,https://www.energy.gov/eere/vehicles/fact-741-august-20-2012-historical-gasoline-prices-1929-2011
gas,1936,0.19,0.0,gallon,1936-07-02,https://www.energy.gov/eere/vehicles/fact-741-august-20-2012-historical-gasoline-prices-1929-2011
gas,1937,0.2,5.263157894736836,gallon,1937-07-02,https://www.energy.gov/eere/vehicles/fact-741-august-20-2012-historical-gasoline-prices-1929-2011
gas,1938,0.2,0.0,gallon,1938-07-02,https://www.energy.gov/eere/vehicles/fact-741-august-20-2012-historical-gasoline-prices-1929-2011
gas,1939,0.19,-5.000000000000004,gallon,1939-07-02,https://www.energy.gov/eere/vehicles/fact-741-august-20-2012-historical-gasoline-prices-1929-2011
